1,99.97,0.5,3.1977e+07,9.2447e+05
2,99.97,0.5,3.1431e+07,9.128e+05
3,99.98,0.5,3.0937e+07,9.0614e+05
4,99.98,0.5,3.0443e+07,8.8896e+05
5,99.98,0.5,2.9972e+07,8.8014e+05
6,49.52,2,1.2734e+06,54901
7,49.54,2,1.2752e+06,56261
8,49.69,3,1.9413e+06,79176
9,49.8,4.3333,2.8328e+06,1.0282e+05
10,59.88,3,5.3979e+06,1.773e+05
11,59.93,4.3333,7.809e+06,2.4863e+05
12,69.98,2,9.297e+06,2.8935e+05
13,69.99,3,1.3878e+07,4.2558e+05
14,69.99,4.3333,1.9878e+07,5.9012e+05
15,79.98,1,1.1113e+07,3.379e+05
16,80,2,2.2084e+07,6.509e+05
17,79.99,3,3.2662e+07,9.4722e+05
18,90,1,2.4998e+07,7.3582e+05
19,90,1,2.4707e+07,7.3536e+05
20,90,1.5,3.6536e+07,1.0695e+06
21,90,2,4.7783e+07,1.3916e+06
22,99.97,0.5,2.6057e+07,7.7194e+05
23,119.96,0.5,1.1057e+08,3.1541e+06
24,119.98,1,2.072e+08,5.8749e+06
25,119.99,1.5,2.8295e+08,8.0183e+06
26,119.99,2,2.9845e+08,8.4546e+06
27,139.97,0.5,2.5208e+08,7.1626e+06
28,139.99,1,4.0271e+08,1.1396e+07
29,139.99,1.5,4.1954e+08,1.1866e+07
30,139.99,2,3.4597e+08,9.7977e+06
31,159.95,0.5,1.8162e+08,5.1653e+06
32,159.98,1,2.1933e+08,6.2202e+06
33,159.98,1.5,1.7688e+08,5.0228e+06
34,159.99,2,1.4765e+08,4.1991e+06
35,179.94,0.5,8.0937e+07,2.3159e+06
36,179.97,1,1.1537e+08,3.2903e+06
37,179.98,1.5,9.9574e+07,2.8595e+06
38,179.99,2,6.139e+07,1.7663e+06
39,199.93,0.5,1.9393e+07,5.5984e+05
40,199.97,1,1.6277e+07,4.69e+05
41,199.93,0.5,3.141e+06,96092
42,199.97,1,2.738e+06,79476
43,199.98,1.5,1.1733e+06,33946
44,199.98,2,5.0861e+05,14602
45,219.94,0.5,2.1861e+05,6362.4
46,219.97,1,3.8425e+05,11090
47,219.98,1.5,5.0854e+05,14584
48,219.99,2,5.9547e+05,17040
49,239.93,0.5,3.1737e+05,9217.1
50,239.96,1,5.8285e+05,18105
51,239.98,1.5,7.7762e+05,22396
52,239.98,2,9.1098e+05,26135
53,259.93,0.5,4.5667e+05,13305
54,259.96,1,8.4272e+05,24277
55,259.98,1.5,1.1305e+06,32500
56,259.98,2,1.3308e+06,38013
57,279.92,0.5,6.3267e+05,18555
58,279.96,1,1.1747e+06,33723
59,279.97,1.5,1.5861e+06,45461
60,279.98,2,1.8791e+06,53755
61,299.91,0.5,8.5274e+05,24997
62,299.95,1,1.5923e+06,45894
63,299.97,1.5,2.1653e+06,62291
64,299.98,2,2.5812e+06,74411
65,324.9,0.5,1.3043e+06,38340
66,324.95,1,2.4262e+06,70305
67,324.97,1.5,3.2831e+06,94808
68,324.98,2,3.8966e+06,1.1393e+05
69,349.91,0.5,1.8469e+06,57557
70,279.98,3,1.1817e+06,43968
71,299.98,2,1.5049e+06,52101
72,299.98,3,2.1545e+06,74673
73,324.98,2,2.9733e+06,94026
74,324.98,3,4.1181e+06,1.3281e+05
75,324.98,3,3.7937e+06,1.359e+05
76,349.95,1,2.4587e+06,1.0149e+05
77,349.89,2,4.6043e+06,1.7676e+05
78,374.95,1,4.184e+06,1.6836e+05
79,374.97,2,7.153e+06,2.8786e+05
80,399.96,1,5.8472e+06,2.526e+05
81,399.98,2,9.5533e+06,3.9929e+05
82,449.94,1,1.0325e+07,3.5754e+05
83,449.97,2,1.132e+07,5.6387e+05
84,499.94,1,5.8092e+06,9.0624e+05
