1,99.97,0.5,9.0053e+07,2.6035e+06
2,99.97,0.5,8.6578e+07,2.5143e+06
3,99.98,0.5,8.3339e+07,2.441e+06
4,99.98,0.5,8.019e+07,2.3416e+06
5,99.98,0.5,7.7187e+07,2.2666e+06
6,49.52,2,3.2406e+06,1.3972e+05
7,49.54,2,3.2421e+06,1.4304e+05
8,49.69,3,4.9294e+06,2.0105e+05
9,49.8,4.3333,7.1801e+06,2.6062e+05
10,59.88,3,1.3639e+07,4.4798e+05
11,59.93,4.3333,1.963e+07,6.2501e+05
12,69.98,2,2.3216e+07,7.2253e+05
13,69.99,3,3.4341e+07,1.0531e+06
14,69.99,4.3333,4.8537e+07,1.4409e+06
15,79.98,1,2.6799e+07,8.1488e+05
16,80,2,5.2544e+07,1.5487e+06
17,79.99,3,7.5972e+07,2.2032e+06
18,90,1,5.6743e+07,1.6702e+06
19,90,1,5.4887e+07,1.6336e+06
20,90,1.5,7.8988e+07,2.3121e+06
21,90,2,9.9384e+07,2.8945e+06
22,99.97,0.5,5.2324e+07,1.5501e+06
23,119.96,0.5,2.1944e+08,6.2599e+06
24,119.98,1,3.4426e+08,9.7609e+06
25,119.99,1.5,3.7101e+08,1.0514e+07
26,119.99,2,3.2558e+08,9.223e+06
27,139.97,0.5,2.0637e+08,5.8638e+06
28,139.99,1,2.6782e+08,7.5787e+06
29,139.99,1.5,2.4848e+08,7.0279e+06
30,139.99,2,2.1618e+08,6.1221e+06
31,159.95,0.5,1.2502e+08,3.5558e+06
32,159.98,1,1.6363e+08,4.6405e+06
33,159.98,1.5,1.1721e+08,3.3283e+06
34,159.99,2,5.6871e+07,1.6174e+06
35,179.94,0.5,1.4986e+07,4.288e+05
36,179.97,1,9.3173e+06,2.6572e+05
37,179.98,1.5,2.9051e+06,83428
38,179.99,2,1.6797e+06,48327
39,199.93,0.5,9.5864e+05,27675
40,199.97,1,1.7133e+06,49364
41,199.93,0.5,7.7807e+05,23804
42,199.97,1,1.4435e+06,41902
43,199.98,1.5,1.9461e+06,56307
44,199.98,2,2.3016e+06,66080
45,219.94,0.5,1.325e+06,38562
46,219.97,1,2.4319e+06,70189
47,219.98,1.5,2.4715e+06,70878
48,219.99,2,3.5636e+06,1.0198e+05
49,239.93,0.5,1.8868e+06,54798
50,239.96,1,3.4426e+06,1.0694e+05
51,239.98,1.5,4.5474e+06,1.3097e+05
52,239.98,2,5.2611e+06,1.5094e+05
53,259.93,0.5,2.6105e+06,76056
54,259.96,1,4.7702e+06,1.3742e+05
55,259.98,1.5,6.3031e+06,1.812e+05
56,259.98,2,7.2788e+06,2.0792e+05
57,279.92,0.5,3.407e+06,99922
58,279.96,1,6.2346e+06,1.7898e+05
59,279.97,1.5,8.2291e+06,2.3587e+05
60,279.98,2,9.4692e+06,2.7088e+05
61,299.91,0.5,4.1969e+06,1.2302e+05
62,299.95,1,7.6694e+06,2.2104e+05
63,299.97,1.5,1.0079e+07,2.8994e+05
64,299.98,2,1.1487e+07,3.3115e+05
65,324.9,0.5,5.5863e+06,1.6421e+05
66,324.95,1,1.0002e+07,2.8983e+05
67,324.97,1.5,1.2728e+07,3.6755e+05
68,324.98,2,1.3902e+07,4.0648e+05
69,349.91,0.5,6.1327e+06,1.9112e+05
70,279.98,3,3.7697e+06,1.4026e+05
71,299.98,2,4.6268e+06,1.6018e+05
72,299.98,3,6.2846e+06,2.1782e+05
73,324.98,2,8.0166e+06,2.5351e+05
74,324.98,3,9.8463e+06,3.1755e+05
75,324.98,3,7.7787e+06,2.7864e+05
76,349.95,1,4.3795e+06,1.8079e+05
77,349.89,2,7.2575e+06,2.7861e+05
78,374.95,1,5.1387e+06,2.0678e+05
79,374.97,2,6.6879e+06,2.6914e+05
80,399.96,1,3.5185e+06,1.52e+05
81,399.98,2,3.217e+06,1.3446e+05
82,449.94,1,1.3127e+06,45458
83,449.97,2,2.9669e+05,14778
84,499.94,1,10938,1706.4
