1.000000000000000000e+00,nan,6.536980247659218435e+01,-4.918470560222110599e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.244292557925947250e-02
2.000000000000000000e+00,nan,1.118417381221007076e+02,5.124761793198508997e-01,-1.938361417193526393e+00,nan,nan,nan,nan,nan,nan,nan,nan,5.722035092785646704e-01,4.277964907214353296e-01,nan,nan,nan,nan,nan,nan,nan,nan,3.645565666453185957e-03
3.000000000000000000e+00,nan,1.647498387352084706e+02,1.122546747392497579e+01,5.481900425342843164e+00,2.856651203868626254e+00,nan,nan,nan,nan,nan,nan,nan,1.553433425799739531e-01,3.927470065680703226e-01,4.519096508519557798e-01,nan,nan,nan,nan,nan,nan,nan,6.467689379412277628e-04
4.000000000000000000e+00,nan,1.922809315940372699e+02,1.544154546912415249e+01,1.312903035679077668e+01,8.063027196451965750e+00,5.325981132086663905e+00,nan,nan,nan,nan,nan,nan,1.100059249321986288e-01,8.188889912057262244e-02,3.441403704808984054e-01,4.639648054663303434e-01,nan,nan,nan,nan,nan,nan,1.151107390478105263e-04
5.000000000000000000e+00,nan,1.981642969933338918e+02,1.934261386940538685e+01,1.594301689596223426e+01,1.371215128240536529e+01,8.614189779214527221e+00,5.852147067146454162e+00,nan,nan,nan,nan,nan,3.123993750672238168e-02,9.129691356606206565e-02,7.713565522802878771e-02,3.348065801053797808e-01,4.655209135938069842e-01,nan,nan,nan,nan,nan,9.181283324681691001e-06
6.000000000000000000e+00,nan,1.987132546191668894e+02,2.357775982659607550e+01,1.924623360394865301e+01,1.599685525565337940e+01,1.376938374974050561e+01,8.665248867949035372e+00,5.901058940214007009e+00,nan,nan,nan,nan,1.121570516173103771e-02,2.314560100266138676e-02,8.962825458840006920e-02,7.667344801934655729e-02,3.338489606504833063e-01,4.654880305773776428e-01,nan,nan,nan,nan,2.611422241927178143e-06
7.000000000000000000e+00,nan,2.002531233026732025e+02,2.380377045070832764e+01,1.945285991478348109e+01,1.618487078558467829e+01,1.393589906997957328e+01,8.842774114546912756e+00,7.433307173828502812e+00,5.982761846574252473e+00,nan,nan,nan,1.140641660150731873e-02,2.346020098799889153e-02,8.979299402232843175e-02,7.679364362413360068e-02,3.171225980256688892e-01,3.988491320112969030e-02,4.415392335372332333e-01,nan,nan,nan,1.380221089357425868e-07
8.000000000000000000e+00,nan,2.003831569281669545e+02,2.382214770478747923e+01,1.946975767124131096e+01,1.620049276355317502e+01,1.394988576538178471e+01,8.992083012651448826e+00,8.744132011103435076e+00,6.173930536958685877e+00,2.295468075153433318e+00,nan,nan,1.141672537872467919e-02,2.349391674925682683e-02,8.981071459162759396e-02,7.679539856323958080e-02,1.116052249171767263e-01,2.170922803861241590e-01,4.456565038136283685e-01,2.412923560022206537e-02,nan,nan,9.139006855071158141e-08
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
