1.000000000000000000e+00,4.555964413757292346e-12,7.339383720164786951e+01,-4.154085311428474370e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.847332054442620601e-12
2.000000000000000000e+00,4.555921406428733255e-12,1.117739233363172389e+02,7.053089111766652763e-01,-1.753156782255807400e+00,nan,nan,nan,nan,nan,nan,nan,nan,5.214534706036844103e-01,4.785465293963155897e-01,nan,nan,nan,nan,nan,nan,nan,nan,8.383893171688278363e-13
3.000000000000000000e+00,4.555951384485581972e-12,1.605761774124252099e+02,1.095144162137950161e+01,5.140685732624636017e+00,2.519642238661045752e+00,nan,nan,nan,nan,nan,nan,nan,1.388662871025508894e-01,3.976970065098736629e-01,4.634367063875755033e-01,nan,nan,nan,nan,nan,nan,nan,2.956689243280498730e-13
4.000000000000000000e+00,4.555908838346555397e-12,1.961820614454715042e+02,1.581624706732156938e+01,1.350923053527245088e+01,8.434141858655461732e+00,5.661477400596645282e+00,nan,nan,nan,nan,nan,nan,1.064477915256945573e-01,7.842532383071693092e-02,3.422500663558198930e-01,4.728768182877686188e-01,nan,nan,nan,nan,nan,nan,1.451008823396738506e-13
5.000000000000000000e+00,4.574519742435841271e-12,1.988138226817499117e+02,1.924959167340402288e+01,1.600770246937246810e+01,1.377878699141712104e+01,8.669147997849929510e+00,5.892106510879550285e+00,nan,nan,nan,nan,nan,2.339119614413714965e-02,9.013693024757368777e-02,7.772089683584443298e-02,3.380896052629989157e-01,4.706613715094458694e-01,nan,nan,nan,nan,nan,3.175206843654060230e-14
6.000000000000000000e+00,4.564756816648086010e-12,2.002374575260535039e+02,1.945068747627622585e+01,1.618503382749014108e+01,1.393581762501819377e+01,8.839114983848038065e+00,7.271818921816823433e+00,5.970228384192786564e+00,nan,nan,nan,nan,2.376169866672694919e-02,9.056650340013527867e-02,7.769746898533269608e-02,3.228773763363392280e-01,4.458734845239181732e-02,4.405096041590741418e-01,nan,nan,nan,nan,2.717687456074775509e-15
7.000000000000000000e+00,4.565504285741610246e-12,2.003343621837935302e+02,1.946502323478014063e+01,1.619791767597531162e+01,1.394785296606051261e+01,8.864317858824794172e+00,7.802929100193797041e+00,6.030692890517553195e+00,3.662421842068237510e+00,nan,nan,nan,2.376741709341773090e-02,9.052859695890813629e-02,7.773126636140270662e-02,3.125387831177328657e-01,3.804601821840286613e-02,4.511888617681269475e-01,6.199056482008691304e-03,nan,nan,nan,1.667379793292512075e-15
8.000000000000000000e+00,4.565023583736243719e-12,2.003605140785235506e+02,1.950095831950003245e+01,1.919673712572171453e+01,1.619946679424237601e+01,1.394980627740672574e+01,8.866618922279801751e+00,7.805284002426319034e+00,6.044984649223426487e+00,5.306842373919529621e+00,nan,nan,2.109066669449677356e-02,2.769361936958425474e-03,9.040211252673141518e-02,7.773188241121797848e-02,3.125224872829127087e-01,3.804962719751014966e-02,4.347114659864023123e-01,2.272239596377023663e-02,nan,nan,1.580142782628437961e-15
9.000000000000000000e+00,4.565599902688111411e-12,2.003390433938250510e+02,1.946628567477029748e+01,1.619864947058874804e+01,1.395061826941115690e+01,1.384121545059467451e+01,8.864834609090618045e+00,8.518398097453577122e+00,7.803351760380586200e+00,6.029415523277645406e+00,-1.580094628483287522e+00,nan,2.377667996722676591e-02,9.053233747604055859e-02,7.613832767748296426e-02,1.600638403180199010e-03,3.124332108017768839e-01,1.075345740829680707e-04,3.803107916028058977e-02,4.533728703613407185e-01,4.007321578588407540e-03,nan,1.660806568039212943e-15
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
